"","cell","Longitude(x)","Latitude(y)","Elaenia_cristata","Psittacanthus_robustus","Qualea_dichotoma","Qualea_grandiflora","Qualea_multiflora","Qualea_parviflora","Salvertia_convallariodora","Tersina_viridis","Thraupis_sayaca","Vochysia_cinnamomea","Vochysia_elliptica","Vochysia_rufa","Vochysia_thyrsoidea","Vochysia_tucanorum","bio1","bio12","bio14","bio15","bio18","bio19","bio2","bio4"
"352","352",-73.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.8138427734375,2591.57983398438,64.3904876708984,40.5035095214844,356.380157470703,863.935913085938,8.90823936462402,76.312873840332
"353","353",-72.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.1078987121582,2639.37231445312,69.9502334594727,38.8957862854004,352.704132080078,884.223022460938,8.99855899810791,76.5329208374023
"354","354",-71.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.1638278961182,2839.60180664062,94.9821243286133,35.2087821960449,413.105834960938,936.93994140625,8.94686794281006,69.82666015625
"355","355",-70.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.7045574188232,3108.45458984375,142.831954956055,28.1592025756836,531.769165039062,972.766418457031,9.0109281539917,58.9388427734375
"356","356",-69.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.568265914917,3331.22680664062,199.52326965332,22.8950252532959,675.699951171875,970.28466796875,9.21645069122314,52.062141418457
"357","357",-68.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.7343139648438,3425.98657226562,225.40168762207,20.8875331878662,762.631469726562,951.826477050781,9.76604461669922,48.7095146179199
"358","358",-67.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.2032680511475,3328.38256835938,215.704711914062,20.8167362213135,741.98095703125,935.280029296875,10.2388114929199,42.4078598022461
"359","359",-66.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.6272163391113,2987.4921875,183.72868347168,23.1987762451172,656.577697753906,876.918029785156,10.3763332366943,35.4516563415527
"360","360",-65.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,24.7862091064453,2721.25659179688,163.007629394531,26.7494010925293,548.505737304688,826.010070800781,10.4677848815918,30.8166446685791
"361","361",-64.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.2803382873535,2523.47509765625,133.488052368164,32.2290420532227,475.808288574219,795.081481933594,10.2501554489136,36.3881683349609
"362","362",-63.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.1323947906494,2407.74340820312,116.745056152344,39.8140716552734,428.367218017578,824.685302734375,9.89111614227295,40.0550804138184
"363","363",-62.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.7560501098633,1989.23962402344,89.9494400024414,47.0859832763672,317.145782470703,726.526123046875,9.46260452270508,45.12841796875
"364","364",-61.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,27.0293827056885,1982.71923828125,74.8326034545898,55.1987609863281,284.735290527344,837.614990234375,9.05555534362793,48.743896484375
"365","365",-60.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,27.0561408996582,2011.47900390625,67.9694442749023,61.3887710571289,306.006866455078,958.34912109375,8.84867477416992,52.4090347290039
"366","366",-59.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.622537612915,1919.76745605469,70.1352081298828,59.861442565918,271.395935058594,898.666687011719,8.62601470947266,54.0639801025391
"367","367",-58.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.9342021942139,1915.47180175781,72.3015594482422,54.8116340637207,241.240463256836,815.801818847656,8.59829711914062,54.9237060546875
"368","368",-57.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.6923522949219,2017.072265625,71.0326309204102,53.2453002929688,233.647415161133,548.771789550781,8.71881103515625,55.0196723937988
"369","369",-56.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.8966827392578,2085.59716796875,68.6082611083984,53.6569709777832,224.679336547852,572.257629394531,8.93650436401367,54.7674255371094
"370","370",-55.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.4240989685059,2126.28076171875,66.2480773925781,53.6403732299805,219.175537109375,624.179382324219,9.14425468444824,56.1858825683594
"371","371",-54.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.0805492401123,2198.09741210938,63.0636100769043,51.530517578125,215.745071411133,686.500854492188,9.06637096405029,57.0353584289551
"372","372",-53.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.1907520294189,2285.14428710938,60.3668060302734,49.5433197021484,211.114593505859,755.14013671875,9.01678562164307,59.9274711608887
"373","373",-52.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.4347133636475,2378.6982421875,59.7709503173828,49.2187805175781,207.108337402344,823.497375488281,8.8017692565918,64.2829513549805
"374","374",-51.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.1463775634766,2332.15576171875,43.6978607177734,56.956184387207,157.328704833984,881.9287109375,8.45238304138184,70.8668060302734
"375","375",-50.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.906307220459,2239.650390625,20.024055480957,68.6132583618164,85.8021011352539,920.430908203125,8.09186458587646,79.6278533935547
"376","376",-49.64,0.834000000000003,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.9961261749268,2420.14282226562,16.8191356658936,71.7650527954102,73.7306594848633,1036.7412109375,7.43071222305298,79.5419769287109
"391","391",-73.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.8704452514648,2756.04174804688,105.760467529297,33.1663360595703,470.791320800781,884.376770019531,8.91856575012207,72.2560958862305
"392","392",-72.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.9903736114502,2722.64208984375,115.866889953613,29.5124282836914,477.622650146484,841.420227050781,8.94633960723877,67.177978515625
"393","393",-71.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.0207748413086,2859.19799804688,148.740081787109,23.8011531829834,555.839477539062,823.48095703125,8.82388114929199,59.962947845459
"394","394",-70.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.8145618438721,3041.41088867188,199.628997802734,17.7471199035645,697.483520507812,792.377685546875,8.82491874694824,52.6094589233398
"395","395",-69.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.5996379852295,3233.2314453125,209.81706237793,16.8589572906494,811.067443847656,791.451171875,8.95843887329102,47.7728271484375
"396","396",-68.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.552282333374,3392.12084960938,228.027069091797,16.1734409332275,804.449890136719,838.954956054688,9.28605651855469,46.1708602905273
"397","397",-67.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.8002777099609,3110.91235351562,200.724822998047,17.4974098205566,726.220947265625,788.011840820312,9.55070686340332,45.1948776245117
"398","398",-66.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.214599609375,2593.64770507812,154.852691650391,20.5798492431641,588.015502929688,687.415222167969,9.70102977752686,41.0201873779297
"399","399",-65.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.5345821380615,2307.048828125,137.173629760742,25.150764465332,462.328155517578,648.292785644531,9.7868127822876,35.3663940429688
"400","400",-64.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.5608501434326,2545.3046875,148.407272338867,29.1545429229736,493.665740966797,760.688781738281,9.67870616912842,34.3562202453613
"401","401",-63.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.5229206085205,2531.41333007812,137.841018676758,33.6588592529297,472.966644287109,784.863159179688,9.41114044189453,36.5225944519043
"402","402",-62.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.5273399353027,2404.28393554688,121.320556640625,37.7407989501953,415.055419921875,754.689575195312,9.13342094421387,38.1931838989258
"403","403",-61.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.6860618591309,2324.26513671875,109.331985473633,40.3437538146973,388.562377929688,843.389221191406,8.78527927398682,40.242115020752
"404","404",-60.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.7167263031006,2168.98950195312,104.964309692383,41.4553489685059,370.062561035156,813.507873535156,8.60682678222656,44.3264541625977
"405","405",-59.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.4528121948242,2123.56225585938,101.652229309082,43.0787963867188,331.770202636719,776.8037109375,8.47658061981201,49.0764350891113
"406","406",-58.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.2543525695801,2176.30981445312,97.1828536987305,45.4462394714355,302.078033447266,747.954040527344,8.50597286224365,53.5909156799316
"407","407",-57.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.3019523620605,2315.14184570312,101.029815673828,47.4931259155273,313.225921630859,696.330810546875,8.63523101806641,56.3411293029785
"408","408",-56.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.2276096343994,2417.60815429688,105.075866699219,48.5832099914551,330.652648925781,743.335815429688,8.84136009216309,57.9371032714844
"409","409",-55.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.4117870330811,2391.7138671875,93.4507522583008,49.0779571533203,307.689575195312,759.384826660156,8.96823692321777,59.4568862915039
"410","410",-54.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,24.8229160308838,2355.25341796875,71.6655654907227,50.0394554138184,262.083068847656,772.686889648438,8.8631477355957,60.2056350708008
"411","411",-53.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.6190986633301,2297.71728515625,57.4905319213867,50.1340484619141,216.704696655273,773.85986328125,8.82127952575684,61.098819732666
"412","412",-52.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.664722442627,2363.43481445312,51.5651512145996,51.956428527832,192.884674072266,833.4296875,8.82113170623779,62.1131286621094
"413","413",-51.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.4092845916748,2384.18017578125,44.092960357666,54.9112510681152,181.338973999023,893.495178222656,8.81588745117188,65.8432693481445
"414","414",-50.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.9019832611084,2234.87817382812,25.1215019226074,68.0889205932617,112.169418334961,931.867126464844,8.54329490661621,76.6780090332031
"417","417",-47.64,-0.165999999999997,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.5278816223145,2591.33325195312,12.6666669845581,81.2689590454102,99.6666641235352,1351.33337402344,7.88742542266846,52.1394729614258
"430","430",-73.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.8974704742432,2782.2978515625,159.956451416016,21.4108104705811,588.350952148438,800.953369140625,9.14615058898926,64.2463989257812
"431","431",-72.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.00998878479,2722.8125,166.928268432617,19.2963924407959,585.671203613281,745.538269042969,8.94870281219482,58.3754119873047
"432","432",-71.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.1175937652588,2873.14697265625,190.743667602539,17.5683937072754,648.482727050781,716.561828613281,8.69746398925781,52.3377113342285
"433","433",-70.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.0654735565186,3016.78662109375,194.03450012207,16.7966270446777,720.980346679688,645.63134765625,8.60206508636475,46.9536895751953
"434","434",-69.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.8824291229248,3160.28515625,192.432983398438,17.4776592254639,753.196533203125,643.740844726562,8.68893432617188,43.6554412841797
"435","435",-68.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.6996803283691,3294.53295898438,221.775100708008,14.4423809051514,764.990783691406,770.445556640625,8.99139022827148,42.4834594726562
"436","436",-67.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.8858013153076,3085.14501953125,203.323532104492,15.7734746932983,695.642272949219,764.178161621094,9.20662403106689,41.0281066894531
"437","437",-66.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.1830406188965,2697.7783203125,167.768218994141,19.8041038513184,578.624389648438,678.210205078125,9.31269264221191,37.2724380493164
"438","438",-65.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.4310665130615,2504.81201171875,148.808059692383,23.331485748291,513.30712890625,648.202941894531,9.35214900970459,32.4529876708984
"439","439",-64.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.4314041137695,2658.44506835938,160.757598876953,24.1729431152344,544.351501464844,733.436706542969,9.31369686126709,30.1349868774414
"440","440",-63.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.2880916595459,2572.59765625,148.225494384766,27.1894283294678,509.374816894531,723.926818847656,9.14237594604492,30.3312129974365
"441","441",-62.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.2405471801758,2500.57250976562,141.404479980469,30.1546497344971,467.519683837891,726.68408203125,8.79780578613281,31.490047454834
"442","442",-61.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.4581413269043,2514.6416015625,137.930191040039,31.7680320739746,461.388031005859,782.70556640625,8.51916027069092,33.7624931335449
"443","443",-60.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.527961730957,2356.47705078125,129.552139282227,33.3868026733398,422.759979248047,681.294555664062,8.39223480224609,40.0214042663574
"444","444",-59.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.5009994506836,2294.7666015625,112.810623168945,39.2884941101074,362.689849853516,654.582397460938,8.25140857696533,47.9759902954102
"445","445",-58.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.5569915771484,2287.6044921875,94.5509338378906,46.9270439147949,302.729034423828,712.845336914062,8.41139984130859,53.9943161010742
"446","446",-57.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.5915126800537,2436.84765625,86.6410903930664,50.6069488525391,322.662994384766,843.758178710938,8.55301570892334,58.9603080749512
"447","447",-56.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.7024269104004,2561.70385742188,93.0031661987305,51.9776763916016,355.231628417969,912.494262695312,8.76867580413818,61.9444427490234
"448","448",-55.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.2193450927734,2351.19360351562,93.9481048583984,52.1727752685547,317.480438232422,855.033386230469,8.98773384094238,62.7825317382812
"449","449",-54.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.4159374237061,2125.09887695312,69.7378616333008,57.9001541137695,234.786926269531,814.442626953125,8.76267147064209,63.4834289550781
"450","450",-53.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.4777908325195,2029.10974121094,41.1689872741699,65.2835159301758,147.599685668945,782.158630371094,8.76641941070557,64.2452774047852
"451","451",-52.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.1851673126221,2066.6708984375,43.0915374755859,57.7136421203613,160.399200439453,709.886352539062,9.02273559570312,59.9564628601074
"452","452",-51.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.2737579345703,2390.115234375,51.0221214294434,53.9295349121094,215.020202636719,839.970825195312,9.31764507293701,52.8355903625488
"453","453",-50.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.1500854492188,2348.52416992188,57.4070358276367,53.7713928222656,225.895568847656,899.735717773438,9.54149150848389,46.5807914733887
"455","455",-48.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.3842468261719,2659.65502929688,64.9932556152344,67.6082992553711,284.412231445312,1265.49572753906,7.6625337600708,43.8309440612793
"456","456",-47.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.279426574707,2490.48999023438,30.5328330993652,74.8303909301758,149.29606628418,1251.07580566406,8.30330848693848,48.3780403137207
"457","457",-46.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.1834125518799,2300.47094726562,14.3655672073364,77.4140319824219,92.726936340332,1051.99621582031,8.85007953643799,45.7891998291016
"458","458",-45.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.3705024719238,2372.54077148438,11.4113674163818,80.1156616210938,89.8701705932617,1087.60339355469,8.12307739257812,40.6335945129395
"459","459",-44.64,-1.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.6001491546631,1639.11108398438,4.66666650772095,91.8761672973633,49.3333320617676,772,7.86674404144287,36.1186599731445
"469","469",-73.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.0012264251709,3138.09399414062,212.883239746094,13.3758659362793,722.4140625,786.546813964844,9.38447284698486,54.4154014587402
"470","470",-72.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.1424407958984,2893.669921875,201.650375366211,14.5333185195923,663.837829589844,695.567932128906,9.03333187103271,50.678165435791
"471","471",-71.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.2367515563965,2958.09204101562,195.365173339844,17.60107421875,658.221496582031,673.19287109375,8.62589550018311,46.944896697998
"472","472",-70.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.2427139282227,3118.87036132812,178.697814941406,19.4509506225586,700.895935058594,664.15283203125,8.34627628326416,42.4208869934082
"473","473",-69.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.06298828125,3233.08056640625,199.411361694336,16.0902538299561,734.006958007812,757.777465820312,8.44611072540283,39.591136932373
"474","474",-68.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,25.9043922424316,3359.93798828125,224.239181518555,13.649561882019,774.672790527344,838.537231445312,8.81212139129639,38.7117233276367
"475","475",-67.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.0143566131592,3133.5625,196.427841186523,15.5891218185425,720.213195800781,804.207153320312,9.00663185119629,35.9998474121094
"476","476",-66.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.3832168579102,3026.62280273438,183.108016967773,19.0725727081299,640.249084472656,708.294738769531,8.9705114364624,31.7336483001709
"477","477",-65.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.5928745269775,3023.79272460938,179.309844970703,20.7575435638428,637.730529785156,729.187072753906,8.97674751281738,27.3657035827637
"478","478",-64.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.4981670379639,3188.14624023438,187.892456054688,21.1097507476807,694.769836425781,848.676452636719,9.06728363037109,25.3448925018311
"479","479",-63.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.3498268127441,2745.56518554688,153.429870605469,24.0338096618652,600.854614257812,743.9541015625,8.96208477020264,25.4731731414795
"480","480",-62.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.3141765594482,2642.9580078125,142.315505981445,26.580587387085,562.769104003906,706.621154785156,8.72165584564209,26.9915161132812
"481","481",-61.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.4218215942383,2584.61840820312,121.008430480957,33.9803352355957,513.353576660156,653.85595703125,8.44588279724121,30.6007328033447
"482","482",-60.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.4717960357666,2443.98657226562,105.832962036133,37.8886070251465,429.489135742188,657.572509765625,8.19193363189697,39.2599945068359
"483","483",-59.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.47633934021,2369.6103515625,100.701507568359,40.9060440063477,390.663116455078,788.717407226562,8.15163421630859,49.1793594360352
"484","484",-58.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.6845397949219,2204.95971679688,73.6452407836914,50.0936851501465,286.201385498047,833.466369628906,8.38039493560791,56.2629318237305
"485","485",-57.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.8644561767578,2244.49682617188,58.4945106506348,54.649845123291,254.550445556641,903.194763183594,8.46442985534668,62.3450202941895
"486","486",-56.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,27.0103816986084,2341.03955078125,51.7328987121582,59.0770835876465,249.427536010742,976.575500488281,8.52655696868896,66.8644790649414
"487","487",-55.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.7485618591309,1999.88134765625,40.2356491088867,63.9839744567871,201.412994384766,887.927062988281,8.69901943206787,65.2917404174805
"488","488",-54.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.4291477203369,1787.1748046875,31.1752624511719,69.6844863891602,146.146621704102,767.74267578125,8.11775493621826,64.3667602539062
"489","489",-53.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.2453193664551,1715.88757324219,27.0031471252441,68.6331405639648,107.264839172363,712.863891601562,8.43094539642334,60.6904182434082
"490","490",-52.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.2347412109375,1928.92309570312,37.1811561584473,64.0301284790039,137.203140258789,744.780822753906,9.08367347717285,55.3481483459473
"491","491",-51.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.157470703125,2252.98510742188,47.5735168457031,63.093204498291,174.208755493164,910.90478515625,9.46844673156738,50.2847709655762
"492","492",-50.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.1058826446533,2536.84985351562,61.0169639587402,64.1146926879883,209.903167724609,1085.23657226562,9.60395336151123,42.9061889648438
"493","493",-49.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.3435745239258,2511.66943359375,50.0454521179199,70.1144790649414,190.187057495117,1141.37023925781,9.18912792205811,41.2844696044922
"494","494",-48.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.2785968780518,2411.744140625,63.9213600158691,70.4378433227539,252.169296264648,1144.68688964844,8.56306648254395,39.0857086181641
"495","495",-47.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.1473083496094,2175.712890625,53.3144378662109,72.5266189575195,241.66960144043,1067.30102539062,8.87137794494629,43.023983001709
"496","496",-46.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.0026359558105,2186.5654296875,36.5546188354492,69.4117889404297,163.239608764648,1016.29949951172,8.96878433227539,41.8523101806641
"497","497",-45.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.3352031707764,2335.66015625,21.4234409332275,73.9309539794922,126.62109375,919.489562988281,8.74252796173096,43.3347854614258
"498","498",-44.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.5577239990234,1737.328125,5.51916885375977,86.7592239379883,63.7539863586426,607.660095214844,8.64410972595215,37.3978080749512
"499","499",-43.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,27.1523704528809,1862.8271484375,6.92444467544556,91.7770614624023,75.511604309082,1036.41796875,9.09369564056396,45.515567779541
"500","500",-42.64,-2.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,27.4244804382324,1575.33337402344,4.16666650772095,98.9043273925781,56.3333320617676,923.25,9.22846031188965,43.7288856506348
"508","508",-73.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.1031112670898,3124.8076171875,210.801040649414,13.7714080810547,786.357055664062,679.268615722656,9.64569282531738,46.1030197143555
"509","509",-72.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.1862449645996,3092.3583984375,194.803848266602,18.7289161682129,742.296142578125,635.506530761719,9.20896625518799,45.3871726989746
"510","510",-71.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.2705020904541,3005.60913085938,173.558349609375,20.6638031005859,692.189453125,592.630920410156,8.63555431365967,43.9012603759766
"511","511",-70.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.4648284912109,3025.87719726562,164.73616027832,21.1873550415039,663.860595703125,680.856384277344,8.09926605224609,40.603946685791
"512","512",-69.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.5331687927246,2866.96752929688,164.386611938477,19.5493698120117,633.4677734375,656.624084472656,7.95981073379517,38.8921394348145
"513","513",-68.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.0327129364014,3029.22705078125,181.343795776367,18.4035930633545,701.227233886719,712.970458984375,8.83418941497803,37.4713821411133
"514","514",-67.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.1208095550537,2882.81640625,158.831466674805,21.6600704193115,624.505126953125,684.274353027344,8.98206901550293,34.1372032165527
"515","515",-66.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.3720703125,2917.78393554688,157.070983886719,23.6068706512451,630.002075195312,621.456115722656,8.97442150115967,30.7022590637207
"516","516",-65.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.58327293396,2959.32666015625,156.434631347656,25.6300640106201,632.395935058594,651.513977050781,8.97855663299561,27.48215675354
"517","517",-64.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.694091796875,2826.00146484375,144.326477050781,26.0458869934082,596.484497070312,643.183715820312,8.8969259262085,25.2257080078125
"518","518",-63.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.5332584381104,2481.58276367188,114.530769348145,29.1164493560791,583.883422851562,581.305297851562,8.88248348236084,25.7393932342529
"519","519",-62.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.4775657653809,2603.31372070312,110.690635681152,33.3028984069824,602.213562011719,603.292419433594,8.68664932250977,26.9340648651123
"520","520",-61.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.5740909576416,2634.06518554688,92.9253921508789,41.4386100769043,532.292175292969,642.268615722656,8.40589809417725,30.2764892578125
"521","521",-60.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.7120323181152,2311.4033203125,61.0706825256348,48.3059005737305,380.367218017578,862.180969238281,8.01557540893555,40.0275115966797
"522","522",-59.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.8009872436523,2285.20556640625,76.9370498657227,45.0541229248047,383.45556640625,850.216430664062,8.10056018829346,50.5113296508789
"523","523",-58.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.9845867156982,2196.03857421875,74.7742385864258,50.0829582214355,309.869384765625,883.370544433594,8.45068740844727,56.5123672485352
"524","524",-57.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,27.0963821411133,2169.67138671875,73.2385787963867,46.468334197998,280.51513671875,845.040405273438,8.5463228225708,61.1626014709473
"525","525",-56.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.8302669525146,2237.07397460938,57.7735443115234,51.3486022949219,267.295623779297,892.471313476562,8.60392189025879,64.3376617431641
"526","526",-55.64,-3.166,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26.3198852539062,1958.22729492188,40.9026794433594,59.3615798950195,212.082824707031,812.291137695312,8.62482643127441,60.7372894287109
